Date,Value
2013-09-04,1538.7206
2013-08-28,1533.506
2013-08-21,1533.2646
2013-08-14,1532.9201
2013-08-07,1532.8264
2013-07-31,1537.1344
2013-07-24,1538.0631
2013-07-17,1533.2274
2013-07-10,1523.713
2013-07-03,1524.831
2013-06-26,1524.1479
2013-06-19,1519.9317
2013-06-12,1522.1878
2013-06-05,1520.0358
2013-05-29,1511.4453
2013-05-22,1511.2807
2013-05-15,1512.2736
2013-05-08,1504.3602
2013-05-01,1511.3502
2013-04-24,1507.0507
2013-04-17,1508.4004
2013-04-10,1504.2929
2013-04-03,1503.763
2013-03-27,1506.1195
2013-03-20,1496.969
2013-03-13,1497.683
2013-03-06,1496.4535
2013-02-27,1490.7924
2013-02-20,1491.5638
2013-02-13,1489.0613
2013-02-06,1490.5162
2013-01-30,1485.6842
2013-01-23,1483.1272
2013-01-16,1481.3116
2013-01-09,1485.6997
2013-01-02,1488.8774
2012-12-26,1482.4457
2012-12-19,1474.9858
2012-12-12,1464.4484
2012-12-05,1461.6876
2012-11-28,1450.6758
2012-11-21,1460.1999
2012-11-14,1458.5695
2012-11-07,1458.1148
2012-10-31,1454.9168
2012-10-24,1448.0079
2012-10-17,1448.884
2012-10-10,1448.4081
2012-10-03,1443.4089
2012-09-26,1439.8838
2012-09-19,1431.2002
2012-09-12,1430.5636
2012-09-05,1430.8906
2012-08-29,1426.4583
2012-08-22,1425.7746
2012-08-15,1424.7006
2012-08-08,1426.5341
2012-08-01,1421.4999
2012-07-25,1416.2164
2012-07-18,1413.866
2012-07-11,1409.0912
2012-07-04,1406.6083
2012-06-27,1399.2456
2012-06-20,1400.3338
2012-06-13,1394.5635
2012-06-06,1393.7725
2012-05-30,1384.5492
2012-05-23,1381.0388
2012-05-16,1376.1082
2012-05-09,1374.4043
2012-05-02,1371.2381
2012-04-25,1371.087
2012-04-18,1367.8809
2012-04-11,1367.9679
2012-04-04,1362.211
2012-03-28,1355.5231
2012-03-21,1350.3393
2012-03-14,1347.73
2012-03-07,1346.5132
2012-02-29,1347.7358
2012-02-22,1343.863
2012-02-15,1345.7661
2012-02-08,1339.6337
2012-02-01,1339.3568
2012-01-25,1320.9836
2012-01-18,1317.1114
2012-01-11,1315.2266
2012-01-04,1311.5729
2011-12-28,1308.028
2011-12-21,1304.7289
2011-12-14,1301.3288
2011-12-07,1297.6238
2011-11-30,1293.5537
2011-11-23,1292.3533
2011-11-16,1293.2183
2011-11-09,1292.4045
2011-11-02,1291.0479
2011-10-26,1283.3487
2011-10-19,1278.9418
2011-10-12,1275.4203
2011-10-05,1272.6661
2011-09-28,1270.2956
2011-09-21,1269.6219
2011-09-14,1268.7648
2011-09-07,1270.0548
2011-08-31,1269.897
2011-08-24,1267.64
2011-08-17,1262.7777
2011-08-10,1257.29
2011-08-03,1254.6707
2011-07-27,1251.0192
2011-07-20,1243.1087
2011-07-13,1239.2485
2011-07-06,1237.2368
2011-06-29,1235.0649
2011-06-22,1231.6321
2011-06-15,1234.4191
2011-06-08,1232.4263
2011-06-01,1237.1058
2011-05-25,1229.7293
2011-05-18,1223.6677
2011-05-11,1229.9989
2011-05-04,1222.7621
2011-04-27,1217.7336
2011-04-20,1217.3174
2011-04-13,1209.2407
2011-04-06,1210.7657
2011-03-30,1208.9242
2011-03-23,1208.9661
2011-03-16,1208.0678
2011-03-09,1202.6074
2011-03-02,1204.3457
2011-02-23,1201.1574
2011-02-16,1199.3338
2011-02-09,1195.9509
2011-02-02,1196.7287
2011-01-26,1194.9715
2011-01-19,1197.1126
2011-01-12,1197.467
2011-01-05,1192.9671
2010-12-29,1192.7909
2010-12-22,1195.5554
2010-12-15,1192.2731
2010-12-08,1189.3866
2010-12-01,1187.3152
2010-11-24,1186.6598
2010-11-17,1186.6335
2010-11-10,1187.3611
2010-11-03,1186.3082
2010-10-27,1187.9832
2010-10-20,1185.5831
2010-10-13,1181.7336
2010-10-06,1182.7791
2010-09-29,1185.339
2010-09-22,1183.6799
2010-09-15,1187.0673
2010-09-08,1188.6375
2010-09-01,1186.3502
2010-08-25,1186.8892
2010-08-18,1187.5098
2010-08-11,1190.5547
2010-08-04,1188.2533
2010-07-28,1190.0233
2010-07-21,1187.4904
2010-07-14,1188.3598
2010-07-07,1190.2582
2010-06-30,1184.2818
2010-06-23,1191.3414
2010-06-16,1193.2665
2010-06-09,1190.8472
2010-06-02,1193.1008
2010-05-26,1195.7075
2010-05-19,1196.4511
2010-05-12,1200.5863
2010-05-05,1196.7391
2010-04-28,1204.8701
2010-04-21,1208.4187
2010-04-14,1210.0201
2010-04-07,1209.2416
2010-03-31,1210.9106
2010-03-24,1201.815
2010-03-17,1212.5618
2010-03-10,1213.3267
2010-03-03,1215.8535
2010-02-24,1219.8675
2010-02-17,1223.0361
2010-02-10,1229.4693
2010-02-03,1231.1823
2010-01-27,1234.9076
2010-01-20,1240.1922
2010-01-13,1239.0295
2010-01-06,1246.4354
2009-12-30,1256.8601
2009-12-23,1260.0771
2009-12-16,1268.2817
2009-12-09,1273.9035
2009-12-02,1279.6276
2009-11-25,1286.7879
2009-11-18,1288.3148
2009-11-11,1297.1169
2009-11-04,1298.0751
2009-10-28,1303.5995
2009-10-21,1301.9745
2009-10-14,1310.7994
2009-10-07,1318.5361
2009-09-30,1323.2155
2009-09-23,1335.3897
2009-09-16,1340.6859
2009-09-09,1348.4349
2009-09-02,1350.532
2009-08-26,1358.0798
2009-08-19,1359.9753
2009-08-12,1369.5896
2009-08-05,1381.2252
2009-07-29,1385.9941
2009-07-22,1393.536
2009-07-15,1401.7564
2009-07-08,1400.8249
2009-07-01,1416.5641
2009-06-24,1436.1446
2009-06-17,1436.474
2009-06-10,1447.1056
2009-06-03,1451.5426
2009-05-27,1465.7804
2009-05-20,1467.5978
2009-05-13,1473.6183
2009-05-06,1482.6875
2009-04-29,1488.7742
2009-04-22,1484.129
2009-04-15,1494.1262
2009-04-08,1498.5103
2009-04-01,1502.7678
2009-03-25,1508.3245
2009-03-18,1509.4236
2009-03-11,1519.5978
2009-03-04,1519.7267
2009-02-25,1527.226
2009-02-18,1533.5461
2009-02-11,1536.8666
2009-02-04,1544.7723
2009-01-28,1545.3866
2009-01-21,1547.4789
2009-01-14,1544.9834
2009-01-07,1542.1992
2008-12-31,1538.0071
2008-12-24,1554.4615
2008-12-17,1564.9648
2008-12-10,1571.6646
2008-12-03,1571.7661
2008-11-26,1575.822
2008-11-19,1568.8992
2008-11-12,1580.6684
2008-11-05,1578.4376
2008-10-29,1586.4009
2008-10-22,1596.721
2008-10-15,1592.0298
2008-10-08,1576.3313
2008-10-01,1559.3724
2008-09-24,1543.0017
2008-09-17,1524.3039
2008-09-10,1509.4153
2008-09-03,1512.9594
2008-08-27,1514.0306
2008-08-20,1511.7586
2008-08-13,1515.0675
2008-08-06,1514.8523
2008-07-30,1515.2116
2008-07-23,1512.1623
2008-07-16,1512.318
